"unique_trial_id","subject_id","RT","correctness","mousetrackingDuration","movementDirection","exemplar","traveledDistance","trial_type","MAD","AUC","xpos_flips","ypos_flips","initiation_time","total_dist","prototype_label","z_AUC","z_RT","z_initiation_time"
"308",2111,3798,"Correct",3066,38.92829658,"Las Vegas",74,"Typical",-97.834010187797,-49847,1,2,1530,991.556800958322,"straight",-0.908836155816935,-0.292918708216221,0.244701135968388
"309",2111,3377,"Correct",2762,46.85398364,"Moscow",63,"Typical",-58.3314097484658,-22823.5,0,0,1350,759.465014551287,"straight",-0.668060323280375,-0.320071034211371,-0.114193863451915
"310",2110,1643,"Correct",1582,49.25255235,"London",38,"Typical",22.2291430976602,4726.5,2,0,0,772.043522608495,"straight",-0.362678137594618,-0.755169671128574,-0.377964473009227
"311",2110,1593,"Correct",1343,48.60052625,"Rom",34,"Typical",54.3215487854285,26877.5,0,0,0,768.748895010841,"straight",-0.0486819010244427,-1.10777889797705,-0.377964473009227
"312",2110,2822,"Correct",2706,79.69593902,"Sydney",83,"Atypical",550.637542160589,188325.5,1,2,810,1422.99861511113,"cCoM",2.2398858567193,0.903126441748798,2.26778683805536
"314",2110,2148,"Correct",1994,47.18602477,"Berlin",58,"Typical",-5.34289247761193,-303.5,1,1,0,860.826555524835,"straight",-0.433979707273096,-0.147324476728683,-0.377964473009227
"315",2110,1877,"Correct",1688,45.42263273,"Moscow",50,"Typical",-15.4176425023925,799,0,0,0,783.800636837084,"straight",-0.418351480519513,-0.598782315287826,-0.377964473009227
"316",2110,2176,"Correct",2075,41.92823877,"Paris",67,"Typical",-25.0293625968098,656,0,0,0,847.920978289992,"straight",-0.420378543037212,-0.027820931227734,-0.377964473009227
"319",2109,3590,"Correct",3041,58.16581633,"Barcelona",81,"Atypical",544.621633866174,227604,3,2,1440,1559.02031024727,"cCoM",0.983047570786391,0.00619517275378353,0.487660021568127
"320",2109,4329,"Correct",3922,81.75043527,"Salzburg",65,"Typical",660.191533699135,291617,2,1,2070,1583.86596438649,"cCoM",1.444626290631,0.889098395649633,1.4035093303668
"321",2109,3118,"Correct",2750,46.07054701,"Moscow",61,"Typical",43.2189330984336,-3574,1,1,1080,915.51681695777,"straight",-0.683908286558774,-0.285433474082417,-0.0356824406025458
"322",2109,3148,"Correct",2788,45.53998903,"Las Vegas",57,"Typical",-37.7422237530236,-15591,1,1,1080,887.159812615756,"straight",-0.770559302389505,-0.247351382742982,-0.0356824406025458
"323",2109,3690,"Correct",3272,60.69169519,"Beijing",82,"Atypical",584.951327853435,238060,2,2,1710,1810.05670892383,"cCoM",1.05844267950954,0.237694201685613,0.880166868196132
"324",2109,2340,"Correct",1939,44.19661995,"Paris",52,"Typical",-137.967457436626,-76368.5,3,0,990,883.729544752027,"straight",-1.20880779324848,-1.09818547608983,-0.166518056145214
"325",2109,3340,"Correct",2881,50.53038597,"London",89,"Typical",510.894112268777,244040,2,2,990,1566.76402179219,"cCoM",1.10156268239444,-0.154150474991206,-0.166518056145214
"326",2109,4124,"Correct",3647,59.57491819,"Rio de Janeiro",80,"Atypical",424.516285119773,149418.5,3,1,1980,1436.77339870463,"cCoM",0.419275165174869,0.613504313587932,1.27267371482414
"327",2109,2116,"Correct",1727,50.50204051,"Rom",47,"Typical",88.3989414614405,-27102.5,2,0,810,881.714190097765,"straight",-0.853565307942927,-1.31064345935194,-0.42818928723055
"329",2108,2279,"Correct",2202,84.28729722,"Moscow",67,"Typical",607.242764338658,250309.5,1,3,1367,1461.52755153016,"cCoM",0.769031639817268,-0.592664674118543,1.23296204046671
"330",2108,1947,"Correct",1828,60.47903411,"Paris",62,"Typical",380.329969526401,156417,1,0,990,1137.0590214157,"cCoM",0.0163133173663336,-0.67061213213765,0.438537391149668
"331",2108,1877,"Correct",1781,82.67574478,"Berlin",51,"Typical",661.126226393193,278730,2,1,720,1650.58723401,"cCoM",0.996873385251853,-0.680407668305827,-0.130413949210019
"333",2108,2294,"Correct",2179,62.29983494,"Beijing",68,"Atypical",145.658622300696,55727.5,0,0,900,858.476343422496,"curved",-0.79089526189637,-0.597458234371055,0.248886944363106
"335",2108,1782,"Correct",1698,61.84737031,"Rom",55,"Typical",105.415611591432,49963,0,0,990,780.226356038403,"curved",-0.837108162498318,-0.6977061683475,0.438537391149668
"336",2108,1877,"Correct",1754,65.35860683,"Dubrovnik",41,"Atypical",417.231492550212,216794.5,1,1,0,1234.40906898867,"cCoM",0.500348256405994,-0.686034891210949,-1.64761752350252
"337",2107,1897,"Correct",1732,50.66340868,"London",51,"Typical",169.140323824294,47224,2,2,0,1164.37180338792,"straight",-0.460158500194033,0.271721858660924,-0.659471637039676
"338",2107,1856,"Correct",1534,65.78679491,"Rom",44,"Typical",811.116615600339,533927.5,2,3,0,2182.62631114732,"dCoM",1.694454913174,-0.274480456210781,-0.659471637039676
"339",2107,2639,"Correct",2386,52.88193895,"Ottawa",48,"Atypical",80.1328681945853,49443,2,0,1710,1104.1500973126,"straight",-0.45033509197062,2.07584465626746,2.60921386828742
"340",2107,1915,"Correct",1800,50.17729975,"Las Vegas",53,"Typical",-121.134866153308,-65483,1,1,630,1105.95006791492,"straight",-0.959107067402756,0.459306492051206,0.544780917554515
"341",2107,1736,"Correct",1654,52.22850049,"Moscow",46,"Typical",-68.5488131292264,-40289.5,2,0,0,1082.64599560253,"straight",-0.847576632487684,0.0565512497720704,-0.659471637039676
"343",2107,2095,"Correct",1846,60.95543223,"Salzburg",65,"Typical",675.956891461542,285856,2,0,630,1940.15873727601,"cCoM",0.596254096096809,0.586201979344632,0.544780917554515
"344",2107,1616,"Correct",1101,51.33367333,"Beijing",25,"Atypical",-14.5024650907266,-10443,0,2,0,1078.53162630147,"straight",-0.715447586277643,-1.4689531952989,-0.659471637039676
"345",2107,1940,"Correct",1720,63.03460289,"Sydney",59,"Atypical",871.771138730466,386231,3,3,0,2348.18749154337,"dCoM",1.04060948159705,0.238618688062638,-0.659471637039676
"346",2107,1520,"Correct",1182,47.63805998,"Paris",36,"Typical",247.515599067976,132319.5,1,0,720,1357.90804299116,"straight",-0.0834447397274261,-1.24550679376048,0.716816996782257
"347",2107,1513,"Correct",1277,53.85213094,"Berlin",42,"Typical",-35.1764885952203,-6148,0,0,0,1049.5829015685,"straight",-0.696433824078654,-0.983440026524053,-0.659471637039676
"348",2107,1775,"Correct",1403,51.02237324,"Saigon",37,"Atypical",-61.7022501281205,-37061,2,0,0,1099.52705379906,"straight",-0.833284215430772,-0.63585673524206,-0.659471637039676
"350",2106,2774,"Correct",2614,76.20323127,"Dubrovnik",68,"Atypical",604.484155825326,144201,2,1,1170,1588.7885754262,"cCoM",0.735277197960566,1.42027275960985,1.31205005091222
"351",2106,2640,"Correct",2322,49.72320713,"Sydney",51,"Atypical",111.294399871343,51952,3,3,0,830.54305258285,"straight",-0.18108834704445,0.767077441186763,-0.948469916322086
"352",2106,2295,"Correct",2265,41.83902091,"London",72,"Typical",-117.0380041424,-39630,1,0,720,759.652667193091,"straight",-1.09082817449677,0.639570135878147,0.44261929428364
"354",2106,1961,"Correct",1663,49.50445248,"Berlin",38,"Typical",516.970762047488,136555.5,2,1,720,1348.83358629785,"cCoM",0.659329786342707,-0.707085965802326,0.44261929428364
"355",2106,2731,"Correct",2373,33.8049782,"Las Vegas",58,"Typical",-126.656643395643,-22584,1,0,1350,948.712663944793,"straight",-0.92149986654595,0.881162924883946,1.65982235356365
"356",2106,2779,"Correct",1874,42.2709051,"Beijing",46,"Atypical",24.0270918632136,9317,0,2,900,757.980935594736,"straight",-0.604607789111994,-0.235085239133589,0.790391596935071
"357",2106,2630,"Correct",2241,87.03121214,"Barcelona",64,"Atypical",622.931564338006,219854.5,1,2,0,1594.22307257896,"cCoM",1.48678952610545,0.585882849432414,-0.948469916322086
"358",2106,1664,"Correct",1505,44.54249358,"Rom",49,"Typical",-24.4796631790995,2534,0,0,540,726.371670672041,"straight",-0.671987462515164,-1.06052726823674,0.0948469916322085
"359",2106,1737,"Correct",1273,45.13046455,"Moscow",34,"Typical",-146.794228986049,-57645.5,3,0,0,865.762873371214,"straight",-1.26978711688138,-1.57950437054549,-0.948469916322086
"360",2105,1347,"Correct",1277,54.68347434,"Saigon",44,"Atypical",46.0972791710271,24304,0,2,0,875.815826517875,"straight",-0.550077767455116,-0.728190846999193,-1.57065514453944
"361",2105,1314,"Correct",1257,58.03770384,"Berlin",45,"Typical",41.7724094649564,25905,1,1,540,902.278975159401,"straight",-0.537278366642507,-0.791260425952569,-0.096032522601513
"362",2105,2306,"Correct",2253,81.71658671,"Rio de Janeiro",72,"Atypical",845.084869962945,282227,2,2,720,2095.49569038384,"dCoM",1.51192089325104,2.34960460592558,0.395508351377796
"363",2105,1847,"Correct",1778,65.6204357,"Salzburg",57,"Typical",402.51509035277,173365,1,2,810,1201.01823638106,"cCoM",0.641609605766814,0.851702105782888,0.64127878836745
"364",2105,1428,"Correct",1378,49.46184785,"London",39,"Typical",-44.2226923102607,-27300.5,1,1,900,1042.67748762831,"straight",-0.962636592710757,-0.409689473284642,0.887049225357105
"366",2105,1437,"Correct",1372,58.71612252,"Dubrovnik",36,"Atypical",37.0090294742368,21296.5,0,0,959,874.345436597943,"straight",-0.574121613766122,-0.428610346970655,1.04816540071699
"368",2105,1485,"Correct",1434,59.33469674,"Las Vegas",40,"Typical",21.7794045907282,11103.5,0,2,0,840.38422376777,"straight",-0.655610865785437,-0.233094652215187,-1.57065514453944
"369",2105,1349,"Correct",1289,50.01822851,"Paris",35,"Typical",64.9090660676626,15109.5,1,0,630,984.874194629626,"straight",-0.623584382552888,-0.690349099627167,0.149737914388141
"370",2105,1289,"Correct",1243,56.25037347,"Moscow",37,"Typical",30.7928462178171,19704,0,0,720,876.143231999204,"straight",-0.58685306023338,-0.835409131219933,0.395508351377796
"371",2105,1541,"Correct",1403,54.54770632,"Beijing",46,"Atypical",18.3636573676422,3278,0,0,720,868.393350666967,"straight",-0.718172833967244,-0.330852499592921,0.395508351377796
"372",2104,1240,"Correct",1236,76.85233552,"London",15,"Typical",2.81556135773511,2392,0,0,0,1699.17153919415,"curved",0.402097545250168,-1.06506934852364,NA
"373",2104,2298,"Correct",2294,75.99702387,"Beijing",27,"Atypical",-12.5567168178259,-10600,1,0,0,1690.35185982925,"curved",-1.77867945658251,0.427977757970955,NA
"374",2104,1669,"Correct",1666,77.36799163,"Dubrovnik",20,"Atypical",-9.1639793708148,-7758,0,0,0,1693.98972553033,"curved",-1.30163448743161,-0.458254361952114,NA
"375",2104,2325,"Correct",2322,75.95810779,"Barcelona",27,"Atypical",2.13019056701417,1800,0,0,0,1690.04666177327,"curved",0.302727164624787,0.467491291980264,NA
"376",2104,1639,"Correct",1635,75.22133444,"Las Vegas",20,"Typical",1.19793700344768,1026,0,0,0,1712.98311103503,"curved",0.172807106172009,-0.502001488890991,NA
"377",2104,1431,"Correct",1428,77.02708263,"Berlin",17,"Typical",-4.98219238418577,-4200,0,0,0,1686.15836311934,"curved",-0.70440507144326,-0.794119401031238,NA
"378",2104,1523,"Correct",1518,76.22733233,"Moscow",18,"Typical",2.92025017204001,2480,0,0,0,1698.53791446065,"curved",0.416868818045833,-0.667111613144174,NA
"379",2104,1368,"Correct",1364,77.09130258,"Rom",17,"Typical",-2.27243088264747,-1927.5,0,0,0,1696.55840024786,"curved",-0.322953737032487,-0.884436050195373,NA
"380",2104,3656,"Correct",3653,77.5813162,"Salzburg",42,"Typical",12.498531417068,10600,0,0,0,1700.3076405707,"curved",1.77985444419126,2.34579535506562,NA
"381",2104,2368,"Correct",2363,75.73333373,"Rio de Janeiro",28,"Atypical",6.65133454760147,5681,0,0,0,1709.41648783895,"curved",0.954173865988136,0.525350395351037,NA
"382",2104,2421,"Correct",2419,77.27421374,"Ottawa",28,"Atypical",0.547657112309885,468,0,0,0,1709.10133713913,"curved",0.0791438082176807,0.604377463369655,NA
"383",2103,3490,"Correct",2366,48.35486567,"Saigon",62,"Atypical",12.7654580549054,3869,2,0,0,730.419094667919,"straight",-0.418842642464918,-0.118479099400081,-0.474341649025257
"384",2103,2423,"Correct",1527,47.64344977,"London",41,"Typical",375.279604607456,76118,2,3,0,1186.86126288049,"cCoM",0.196328218054664,-0.575088949637415,-0.474341649025257
"385",2103,2924,"Correct",2282,54.56621918,"Barcelona",70,"Atypical",-82.6645716880085,-16019.5,2,3,0,743.977158113264,"straight",-0.588185133841182,-0.164194507528729,-0.474341649025257
"388",2103,6310,"Correct",2060,44.7804069,"Salzburg",47,"Typical",406.742999559027,252484.5,3,1,0,1424.81619447823,"cCoM",1.69801725972759,-0.285013800440158,-0.474341649025257
"389",2103,2861,"Correct",2509,50.13378618,"Moscow",76,"Typical",-52.8859373098038,-14177.5,3,0,0,671.412699112462,"straight",-0.572501252748336,-0.0406540593715481,-0.474341649025257
"390",2103,1720,"Correct",1315,42.31740233,"Berlin",37,"Typical",76.0098541913818,28972,1,0,0,824.300746276351,"straight",-0.205100803662677,-0.690465932057338,-0.474341649025257
"391",2103,1883,"Correct",1524,41.91820705,"Paris",30,"Typical",-52.7699760792525,-26246,1,1,540,916.897904234159,"straight",-0.675259623524133,-0.576721642784867,1.89736659610103
"392",2103,13300,"Correct",2108,44.09029143,"Beijing",49,"Atypical",-49.9616658559431,-32543.5,3,1,0,884.995618278636,"straight",-0.728880275631734,-0.25889071008093,-0.474341649025257
"393",2102,1416,"Correct",1316,54.60109042,"Las Vegas",45,"Typical",-24.2840550652009,-8249,0,0,720,790.37252405911,"straight",-0.592409711095554,1.01580926703322,1.64991582276861
"394",2102,1042,"Correct",1041,55.53711601,"Berlin",37,"Typical",23.4936336587843,10553,0,0,450,804.098686548048,"straight",-0.0991816372037952,-0.875934853288234,0.58925565098879
"395",2102,1064,"Correct",971,46.88512125,"London",31,"Typical",-27.9746580343823,-10332,0,0,450,882.299261032114,"straight",-0.647052519196636,-1.35746972027915,0.58925565098879
"396",2102,1193,"Correct",1131,57.64389521,"Salzburg",46,"Typical",73.7316870698796,13330.5,1,1,0,839.123064811989,"straight",-0.0263201876114987,-0.256818595728487,-1.17851130197758
"398",2102,1153,"Correct",1090,58.19978504,"Moscow",44,"Typical",175.970523336294,93545,2,0,270,916.418857177389,"curved",2.07792634643756,-0.538860446394594,-0.117851130197758
"399",2102,1225,"Correct",1162,48.10248013,"Paris",41,"Typical",-90.2448872499888,-46013.5,1,0,360,903.683441408022,"straight",-1.58307621447207,-0.0435674403467965,0.235702260395516
"400",2102,1342,"Correct",1090,54.43001766,"Barcelona",50,"Atypical",71.1912538931046,23111.5,1,0,0,832.792527265288,"straight",0.230262292482922,-0.538860446394594,-1.17851130197758
"402",2101,1249,"Correct",1113,58.8233468,"Rom",37,"Typical",98.2797577130717,52045.5,2,1,450,1122.59830905304,"straight",-0.595559103601016,-1.30467575090706,-0.323287075346296
"403",2101,1744,"Correct",1675,56.45429394,"Moscow",46,"Typical",44.8448469336448,13091,1,3,540,1111.02875244358,"straight",-0.780037279754948,-0.597237325145508,-0.0497364731301994
"406",2101,2120,"Correct",1990,69.68122969,"Las Vegas",71,"Typical",633.940100306963,293019,2,3,810,1809.33302171703,"cCoM",0.545627454599688,-0.200719346293393,0.77091533351809
"407",2101,1594,"Correct",1393,56.86940873,"Salzburg",52,"Typical",223.764645610156,110562,2,0,630,1202.20870480128,"curved",-0.318440485856943,-0.952215325260734,0.223814129085897
"410",2101,3868,"Correct",3682,86.62741602,"Rio de Janeiro",102,"Atypical",940.217399023089,501621,3,3,1170,2334.12596174482,"dCoM",1.53351117797086,1.92914865439796,1.86511774238248
"412",2101,1859,"Correct",1657,53.37922358,"London",71,"Typical",-95.099457891573,-20016,1,2,0,1138.20541182103,"straight",-0.936823247433347,-0.619895495365628,-1.69104008642678
"414",2099,1690,"Correct",1523,64.06572008,"Berlin",137,"Typical",218.157651115063,55741,2,2,626,977.235162433677,"curved",-0.198764067290778,-0.791495639097908,-0.371008820053495
"415",2099,2809,"Correct",2627,71.57158942,"Moscow",276,"Typical",784.489002327879,383757.5,2,2,1152,2139.78180571247,"dCoM",2.09423612851295,-0.107405462508067,0.581978566888038
"419",2099,2011,"Correct",1774,53.59872548,"Las Vegas",162,"Typical",76.1281150465593,29937,1,1,792,916.5407365413,"straight",-0.37914699635843,-0.635964267427573,-0.0702561466080683
"420",2099,1715,"Correct",1578,50.86973571,"Paris",174,"Typical",-197.120317859944,-107437.5,2,1,612,1033.650973192,"straight",-1.33946379566102,-0.757415059648233,-0.396373503356121
"421",2099,1328,"Correct",1306,53.48510058,"London",107,"Typical",31.9861063049348,23027,1,1,702,888.046863612171,"straight",-0.427451369318338,-0.925959016199353,-0.233314824982095
"422",2098,2012,"Correct",2010,77.97561752,"Barcelona",24,"Atypical",-6.26266188348467,-5346,1,0,0,1708.22394527306,"curved",-0.771665553708237,1.28116325866679,NA
"423",2098,1400,"Correct",1394,78.2699028,"Paris",17,"Typical",1.18411183975796,990,0,0,0,1672.15430587151,"curved",1.15441697436,-0.724650567748684,NA
"424",2098,1646,"Correct",1641,76.89808107,"Rom",20,"Typical",-9.13777529526137,-7722,1,0,0,1691.67581016159,"curved",-1.49394650173382,0.0796286775834952,NA
"425",2098,1258,"Correct",1255,78.39931284,"Berlin",15,"Typical",1.68821930436159,1404,0,0,0,1663.30481400428,"curved",1.28026895772809,-1.17726115520282,NA
"426",2098,1233,"Correct",1225,75.63978912,"London",15,"Typical",-2.06651736981926,-1761.5,0,0,0,1704.82824714359,"curved",0.317987669438951,-1.27494689350228,NA
"427",2098,1604,"Correct",1600,75.98953981,"Rio de Janeiro",19,"Atypical",-6.71041907231553,-5669.5,0,0,0,1690.06375489498,"curved",-0.870006415108185,-0.0538751647590932,NA
"428",2098,1642,"Correct",1637,75.82662824,"Sydney",20,"Atypical",-3.16775108687042,-2709,0,0,0,1710.60382746678,"curved",0.0299568620928886,0.0666039124769012,NA
"429",2098,1560,"Correct",1559,74.55585942,"Salzburg",19,"Typical",-4.67640020392019,-3961,0,0,0,1694.34676996295,"curved",-0.350638990991301,-0.187379007101682,NA
"430",2098,2267,"Correct",2261,75.54867401,"Ottawa",27,"Atypical",2.90389566193489,2475,0,0,0,1706.85592113887,"curved",1.60584256687599,2.09846726910556,NA
"431",2098,1737,"Correct",1731,75.67146974,"Las Vegas",21,"Typical",-6.34187886302701,-5415,1,0,0,1708.64063315463,"curved",-0.792640884269586,0.37268589248186,NA
"432",2098,1472,"Correct",1469,76.11163748,"Dubrovnik",18,"Atypical",-3.73409433488497,-3168,0,0,0,1697.0180840453,"curved",-0.109574684684782,-0.480436222000046,NA
"433",2097,3092,"Correct",2958,85.36063927,"Beijing",109,"Atypical",760.93944674638,203994,2,2,1620,1826.40981195479,"dCoM",0.712169097095282,1.4033588978193,1.65936853220048
"434",2097,1695,"Correct",1375,51.83903592,"Ottawa",30,"Atypical",48.1104598965205,26760.5,0,0,1170,868.279424437715,"straight",-0.510592338131139,-0.736624856393159,0.69747771745075
"436",2097,2448,"Correct",2192,57.40285421,"Salzburg",74,"Typical",90.7644450504674,47692,2,3,630,1006.36838977746,"straight",-0.366182669634823,0.367839279545932,-0.456791260248929
"437",2097,1473,"Correct",1264,49.17525193,"Berlin",77,"Typical",-114.112274098838,-57523.5,0,0,720,832.171593276275,"straight",-1.09208074075606,-0.886680571312669,-0.264413097298982
"438",2097,2856,"Correct",2688,59.59384399,"Moscow",107,"Typical",930.482883730145,402645,3,0,1350,2094.60248459347,"dCoM",2.08269319027836,1.03835851017725,1.08223404335064
"439",2097,1769,"Correct",1537,47.20845034,"Las Vegas",97,"Typical",-117.758137412713,-20544,2,0,720,957.344462298288,"straight",-0.836953428515678,-0.517624623807929,-0.264413097298982
"440",2097,1892,"Correct",1707,57.03597971,"Dubrovnik",55,"Atypical",98.2813490191721,56213,0,2,0,907.259282654038,"straight",-0.307394967594495,-0.287809564922194,-1.80343840089855
"441",2097,1406,"Correct",1190,67.24171891,"Paris",71,"Typical",559.800418602527,263494.5,2,1,510,1508.9638936209,"cCoM",1.12267228513078,-0.986717714592341,-0.713295477515524
"442",2097,1394,"Correct",1241,50.71059314,"London",70,"Typical",-28.4056888582345,-2071.5,0,1,630,835.729394065019,"straight",-0.709508782823864,-0.917773196926621,-0.456791260248929
"443",2096,1666,"Correct",1353,48.01924839,"Beijing",36,"Atypical",62.6688325909269,36471.5,1,0,810,964.399001692579,"straight",-0.697686170853153,-0.669995779159165,-0.262295161888431
"444",2096,1540,"Correct",1268,47.88296345,"London",33,"Typical",86.6330270099121,49181.5,1,1,720,1021.15363554513,"straight",-0.610055083986429,-0.935743055073906,-0.63700253601476
"445",2096,1722,"Correct",1502,48.49854461,"Saigon",35,"Atypical",16.2070775481552,3430,0,0,1080,909.257382976159,"straight",-0.92549597075141,-0.204156436673325,0.861826960490558
"446",2096,1563,"Correct",1563,50.77481506,"Berlin",33,"Typical",215.348069212622,136610,2,1,720,1074.85628900495,"curved",-0.00726558924784835,-0.0134436857227456,-0.63700253601476
"447",2096,1795,"Correct",1609,49.37029289,"Dubrovnik",34,"Atypical",227.166651749835,135265,1,1,1080,1150.84987687327,"curved",-0.0165389025315418,0.130372487125232,0.861826960490558
"448",2096,1330,"Correct",1213,51.98468612,"Rom",39,"Typical",109.226640615028,53434,0,0,630,924.082600833235,"straight",-0.58073555629951,-1.10769717478344,-1.01170991014109
"449",2096,1626,"Correct",1464,49.86141718,"Salzburg",40,"Typical",-34.9605321116437,-4926.5,2,0,990,898.005776533431,"straight",-0.983111169602848,-0.322961101199915,0.487119586364228
